155320113,35556.54550594935
17504054,11081.458400807795
351622245,2050.3153289932393
1429190047,12672.940947882373
6565013,29326.686926686758
4477653797,12333.954227372236
4820075718,10607.269221124232
1436345330,10364.865811887934
5297461910,4561.132875619362
381364,11726.529161085957
1273026,7770.705470897473
1273307,16956.1199995756
1436368948,28543.001624411656
4802121986,157916.78226955357
766862008,9246.686505410236
2198122741,14475.801451407442
418690,13908.483209108223
3676303406,9397.921982121255
7352912,22282.10891811216
1272595,11644.17057291337
903236,15227.59105360916
351638035,16381.55703439434
501449548,7332.858707504651
1268612,1098.543628632799
294901605,8034.362233153232
6569659,15636.703957337717
438722692,7300.367162074917
1697839,4902.575833918242
38759120,6114.424127777236
332490761,9491.706898689325
3337943252,1999.6991210210638
2598129300,10406.771615800042
294872323,45813.65427675177
63691343,13813.101090645958
4133620037,18085.494464281877
63616951,3525.8707018359687
4153336080,10869.87399160431
228617778,9428.39114233877
1271879,7355.156752424369
1093605,6764.835333446434
1338600,14205.695904572267
216968395,47106.33667978544
227415830,8895.396199577934
351627471,8684.7129692349
47743624,229.40313352071823
3936060,6846.103864174498
6648751,20538.824279094908
4802518166,29829.870045774507
317497837,4239.078060882362
69135749,4169.674385556842
317510257,7677.580432386702
4156962711,1115.1769360729547
431086627,7892.461592568062
1331701,16050.390004020517
26,13011.018202580217
1438500925,22149.000453643337
672517,24663.53330723447
257408513,8831.316966439215
3349132089,16621.15057121355
6641557,19137.046424823464
294771759,1805.3877957320392
5361768622,6225.472172668955
400468859,3146.1169716559916
850451321,35155.9092956425
305387618,22765.179019291143
305449975,13334.261102256862
318411871,15466.855609916473
337874049,26281.23843497432
734320642,8275.124737127288
294871456,418.5956939354646
13296691,21141.03606841314
344475390,9798.20761976161
662363,25516.232306162387
4469139605,14602.114938864432
904566,10948.632508387162
4802910981,51182.804170485455
1436561238,12421.425457638436
4802125502,31996.46083033907
32085963,7516.780088265686
6567636,18534.64879695558
642075268,17681.192035011412
1436344400,6131.177501223949
257503447,11758.591857556845
4252384531,8256.976269979195
82755263,5605.396333000021
351638111,15074.419951189437
30787095,9084.759193002266
4238481169,46117.41347488567
412199289,41405.80338651125
2096665762,6779.291058690449
351640936,16017.950546296372
6565058,9139.11929467781
38661859,3144.1735891447724
257333322,7891.075223941448
717342,8279.301911836588
1270519,3340.1485128038967
1436370572,6225.599854565306
317346551,4091.2955990602477
1734648,5129.646365555084
4519143834,9890.938019982399
1270749,5185.654205658126
2851854,11895.797575953651
3631103057,2438.716530805204
294862576,34664.484947578465
336069993,5774.41271923637
227398065,9112.287628833597
6568165,3529.079368281092
3349181752,8654.188958474473
294955722,7802.49383709255
227419854,4045.205921694232
854346175,20787.655310284183
463415699,11273.097476221923
171325483,165.53412138835156
352694658,6239.736779597388
368990209,25307.320603838296
655986447,18567.51615584832
3232617906,11793.671604545645
474412073,969.1771974812737
317496061,14689.075662675425
257503325,8571.060565617585
16916847,3688.1646974112105
4820095525,11309.51229095248
328878058,6051.721662410243
1332073,12081.84132920425
4820223869,14186.068750655908
46277378,20822.116732529987
2568523361,36453.89015719291
208354038,11486.612355553663
257803274,16542.865331449004
3584281262,6086.025462515623
4304717042,9775.891813995979
317302977,9201.915172695975
2849409,1393.0165310465752
5782845,11727.853184808624
351653584,54.590609011008524
294902000,5894.942215164952
6640218,15239.804917186024
4364486832,18280.16693509967
431039337,6493.681428680801
2198001960,13377.432032911553
6955723,10555.949310578806
4246466656,1388.157777283233
3594478006,13514.655866580059
2055253538,10735.173933748107
336038666,3394.146965386562
4802905484,163049.54847333423
1436481259,13755.055583456771
3894543095,13419.01355584482
995212029,14479.258538692391
907176,17585.07533778458
4477658597,9715.281877405729
1436323347,9312.682148476757
351605917,11659.012058781744
323143785,11208.433829554107
4802467653,26232.827491071377
294887259,6054.834828785916
38667712,10295.942941439016
1981982005,7708.1187623032365
672454,5410.261559457542
3938910974,8682.270329985686
17014373,8906.103654951681
4820072517,1279.3062080358952
1436683724,3004.172583554382
6641417,10672.787093235771
491508036,4157.406755792269
294994825,3475.5016049005217
902401,7685.101694873546
4303867387,643.6244248101273
5782724,2149.9208910580414
351627172,11973.61560001981
30789423,4006.684177728761
30788847,3931.5980827054373
6566572,4166.907139741251
294963312,1745.0817689072603
6641405,25038.145005748822
3305872432,18213.349147990488
927676540,3348.2756836546296
1266955080,7786.291973109245
789242122,14395.470375735807
6639217,15212.65458954919
554297906,590.9967440141176
4802042730,30824.732422135734
3739434716,583.370793170668
367886004,4548.838299619396
4002037461,4013.500711356503
1331833,13341.98925009841
317346363,7001.991344524806
5347379182,9590.3019929702
353619378,33102.49934724805
257406178,12275.52050615288
257406696,6740.414990016655
1436359853,13544.422261518148
2343827782,14543.304849801923
351651892,6646.304061791652
6213862553,21848.559143311988
336062106,7908.9004057175225
257347091,6524.567331251497
705747,23095.509699324677
317488487,12983.232899642177
6608781,11564.139122588826
317808283,15863.537836564637
1274046,18201.319969754175
682254,16215.316523401396
4820137538,20657.077064248835
6608772,12080.178344613216
1269762,7621.771878967009
1194277749,7228.350716954379
38692181,2225.3684012792746
5476991932,4595.205699960571
1095472,11612.096563172088
3550408062,6104.79615908314
1274437,3080.200664753637
257502034,700.591368793798
2851625,6605.421550143344
226270435,4859.5139038865345
294772487,7873.425347819305
765598,15975.284870758322
3940718109,9438.979559203728
227397838,12798.258229336861
323143770,5533.08849084287
6639212,8202.36533251859
905601,5064.287906231209
336055283,9088.417381025245
337885474,5298.012817419394
38735205,1429.017684692337
501490376,8407.270056864823
272887063,10836.419672705673
317808394,6794.68267000038
294823350,32608.54562985307
400501108,7031.029895600833
17504498,11787.863568618839
4820217961,6744.466142019388
294934180,10808.855287232907
3996030501,4772.811334347983
1275580,7414.422962329317
38742345,5648.793178362753
38646841,6334.13951782097
1272497,10029.204702559204
1224944304,4749.103387352198
3337968809,2009.0910285499615
305376343,3889.663584715851
451295405,4525.297055901815
73906237,11136.077743284615
907974,15740.743798354535
3351949748,6725.911410310884
336038663,8260.208940570765
1268958,20620.641374758863
3890233344,11139.112702267454
1436389728,11164.467006860026
3626377094,6218.6144283706635
765719,13040.929531505997
717269,35085.22172246794
3625124643,18660.656352055932
336021532,4646.551302512304
6564999,11976.954553604157
370136275,5763.874195565703
1272656,13941.076402053177
336061649,8161.539732926476
1429573284,17676.134401004663
4820003318,3125.1873521897433
1270312,9774.780433965325
306518311,5386.454260975891
2990442352,14628.324608737768
257406651,9066.312593201064
1436784363,17514.85036158866
317484322,8826.807302474106
2433205173,16608.349623630227
3231164142,20640.321037332807
4820140755,4500.926384534108
2899249543,15716.128372196838
6607987,14996.721138385357
1094099,15041.00363722447
305376835,8314.500131508466
305379536,8717.363637531753
257412482,14118.706333769982
3349480405,13633.387974564219
4820059173,1643.8259008006057
38743543,7760.430096876298
4820181018,8036.125193434484
4820020938,8198.610207382188
4820155784,4263.001743403188
171463881,4827.798757166683
97965176,3038.041309603792
376328657,15027.884038300708
2054974398,7650.134470798079
4820017067,8999.04164842565
295001076,4399.912946966537
336071716,6288.196708975006
7777840,3468.370670696773
4820094953,3272.958156802439
